library,profile,term,overlap_size,mean_r,median_r,auc,p_value,fdr,rank_positive
Reactome_2022,C-604 2 uM endpoint,Condensation Of Prophase Chromosomes R-HSA-2299718,31,0.020298640785397223,0.015338786437296111,0.6468743073738622,0.0023262694473408533,0.05162102678384941,63
Reactome_2022,C-604 2 uM endpoint,Formation Of Incision Complex In GG-NER R-HSA-5696395,38,0.01723916386790046,0.01947240241797578,0.6324113277309894,0.0023691300386984235,0.05175068428281869,64
Reactome_2022,C-604 2 uM endpoint,Recruitment And ATM-mediated Phosphorylation Of Repair And Signal Proteins At DNA Double Strand Breaks R-HSA-5693565,51,0.01651112657913852,0.015338786437296111,0.6141036104309976,0.0024125462986187753,0.05188830346875459,65
Reactome_2022,C-604 2 uM endpoint,Formation Of A Pool Of Free 40S Subunits R-HSA-72689,75,0.01140449906603305,0.01733274744522818,0.5928437439190504,0.002725131255365031,0.05772323477273202,66
Reactome_2022,C-604 2 uM endpoint,Processive Synthesis On C-strand Of Telomere R-HSA-174414,16,0.026549069826584143,0.03451335228232133,0.697139158764326,0.0031641684650568504,0.06602250021118622,67
Reactome_2022,C-604 2 uM endpoint,Meiotic Recombination R-HSA-912446,44,0.01826049198668195,0.011406891248502835,0.6185748870324361,0.0032536182506873726,0.0668905634479551,68
Reactome_2022,C-604 2 uM endpoint,Maturation Of Nucleoprotein R-HSA-9683610,12,0.02409406003680266,0.03461262966180503,0.7250625254464026,0.0034700933664574022,0.07030710907691953,69
Reactome_2022,C-604 2 uM endpoint,Meiotic Synapsis R-HSA-1221632,46,0.014355163104576992,0.010253023972442099,0.6141839622761031,0.003691742001142073,0.0737293616799517,70
Reactome_2022,C-604 2 uM endpoint,ATF4 Activates Genes In Response To Endoplasmic Reticulum Stress R-HSA-380994,27,0.018525813101743567,0.018913742704710208,0.6483400387230868,0.003816032542114999,0.07513821822361647,71
Reactome_2022,C-604 2 uM endpoint,Nicotinate Metabolism R-HSA-196807,31,0.0139732583787294,0.022890385119769884,0.636838506820137,0.004184952810206304,0.08034425783139555,72
Reactome_2022,C-604 2 uM endpoint,Reproduction R-HSA-1474165,97,0.008968609634795361,0.00915009814187313,0.5774364920010895,0.004214425754733923,0.08034425783139555,73
Reactome_2022,C-604 2 uM endpoint,Removal Of Flap Intermediate From C-strand R-HSA-174437,14,0.027854475546265727,0.03451335228232133,0.703100459542784,0.0042528434045230835,0.08034425783139555,74
Reactome_2022,C-604 2 uM endpoint,Cristae Formation R-HSA-8949613,28,0.01661808514759393,0.02079443564822564,0.6428217965884613,0.004451708874571197,0.08297985342200712,75
Reactome_2022,C-604 2 uM endpoint,Acyl Chain Remodelling Of PC R-HSA-1482788,26,0.021665009226349403,0.02376354067305177,0.6472079058958389,0.004686386102497307,0.0862048390959373,76
Reactome_2022,C-604 2 uM endpoint,Regulation Of TP53 Activity Thru Phosphorylation R-HSA-6804756,85,0.011377871023490799,0.00672158364944028,0.5811063771302913,0.004885393199613497,0.08839199601968312,77
