model_id,cell_line_name,oncotree_lineage,oncotree_primary_disease,oncotree_subtype,median_l2fc,growth_fraction,c604_sensitivity
ACH-000025,CH-157MN,CNS/Brain,Meningothelial Tumor,Meningioma,-1.65362342048989,0.3178408759222661,-0.3178408759222661
ACH-000499,EW8,Bone,Ewing Sarcoma,Ewing Sarcoma,-3.45361140724468,0.09127658288278874,-0.09127658288278874
ACH-000831,HEC-50B,Uterus,Endometrial Carcinoma,Endometrial Carcinoma,-0.270089381377824,0.829268167369657,-0.829268167369657
ACH-000865,KYSE-450,Esophagus/Stomach,Esophageal Squamous Cell Carcinoma,Esophageal Squamous Cell Carcinoma,-1.46555458632853,0.3620963184539508,-0.3620963184539508
ACH-000992,BICR 18,Head and Neck,Head and Neck Squamous Cell Carcinoma,Larynx Squamous Cell Carcinoma,-0.577535701363275,0.6701074253725657,-0.6701074253725657
ACH-001001,143B,Bone,Osteosarcoma,Osteosarcoma,-1.50630174265661,0.35201242490023754,-0.35201242490023754
ACH-001022,CB-AGPN,Bone,Ewing Sarcoma,Ewing Sarcoma,-4.60646712927366,0.04105019458097495,-0.04105019458097495
ACH-001050,CW9019,Soft Tissue,Rhabdomyosarcoma,Alveolar Rhabdomyosarcoma,-0.231678186602368,0.8516436576454406,-0.8516436576454406
ACH-001333,C-33 A,Cervix,Cervical Squamous Cell Carcinoma,Cervical Squamous Cell Carcinoma,-1.38626781574478,0.38255317032732167,-0.38255317032732167
ACH-001391,SUM-159PT,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,-0.754838898472733,0.5926125570836718,-0.5926125570836718
ACH-001398,SW 156,Kidney,Renal Cell Carcinoma,Renal Cell Carcinoma,-0.581295942467019,0.6683631311832007,-0.6683631311832007
ACH-001401,SW-13,Adrenal Gland,Adrenocortical Carcinoma,Adrenocortical Carcinoma,-0.96594653062762,0.5119424235468082,-0.5119424235468082
ACH-001494,EGI-1,Biliary Tract,Intraductal Papillary Neoplasm of the Bile Duct,Extrahepatic Cholangiocarcinoma,-0.829133760612747,0.5628671039799338,-0.5628671039799338
ACH-001518,HEC-116,Uterus,Endometrial Carcinoma,Endometrial Carcinoma,-0.863404755306876,0.5496538448889903,-0.5496538448889903
ACH-001530,JEG-3,Uterus,Gestational Trophoblastic Disease,Choriocarcinoma,-1.19279948650142,0.4374531778180965,-0.4374531778180965
ACH-001536,KKU-100,Biliary Tract,Intraductal Papillary Neoplasm of the Bile Duct,Extrahepatic Cholangiocarcinoma,-3.05224624929778,0.12055419428226158,-0.12055419428226158
ACH-001543,KOSC-2,Head and Neck,Head and Neck Squamous Cell Carcinoma,Oral Cavity Squamous Cell Carcinoma,-1.16655105623738,0.44548505660405174,-0.44548505660405174
ACH-001578,NCCIT,Testis,Non-Seminomatous Germ Cell Tumor,Embryonal Carcinoma,-0.457456690160583,0.7282689843627511,-0.7282689843627511
ACH-001607,NOZ,Biliary Tract,Intracholecystic Papillary Neoplasm,"Gallbladder Adenocarcinoma, NOS",-1.91305083822322,0.2655304395988147,-0.2655304395988147
ACH-001653,SK-GT-2,Esophagus/Stomach,Esophagogastric Adenocarcinoma,Stomach Adenocarcinoma,-0.404980955304966,0.7552462625528491,-0.7552462625528491
ACH-001670,TASK1,CNS/Brain,Embryonal Tumor,Primitive Neuroectodermal Tumor,-1.44613547688691,0.36700319380045626,-0.36700319380045626
ACH-001850,G415,Biliary Tract,Intracholecystic Papillary Neoplasm,"Gallbladder Adenocarcinoma, NOS",-1.64970758608624,0.31870474723592795,-0.31870474723592795
ACH-001854,MMNK-1,Biliary Tract,Non-Cancerous,"Immortalized Cholangiocyte, Highly Differentiated",0.636865806292253,1.5549474300633501,-1.5549474300633501
ACH-001960,CC-SW-1,Biliary Tract,Intraductal Papillary Neoplasm of the Bile Duct,Intrahepatic Cholangiocarcinoma,0.0084989389057235,1.0059084016962394,-1.0059084016962394
ACH-000283,A1207,CNS/Brain,Diffuse Glioma,Glioblastoma,-1.15853950860632,0.44796579767464656,-0.44796579767464656
ACH-000473,RT-112,Bladder/Urinary Tract,Bladder Urothelial Carcinoma,Bladder Urothelial Carcinoma,-0.267000727637273,0.831045442447692,-0.831045442447692
ACH-000550,IGR-39,Skin,Melanoma,Melanoma,-0.732610544344833,0.6018139508034956,-0.6018139508034956
ACH-000597,TTC-709,Soft Tissue,Rhabdoid Cancer,Extrarenal Rhabdoid Cancer,-1.32705039315732,0.39858231559668333,-0.39858231559668333
ACH-000757,A427,Lung,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,-0.446805202757218,0.7336657272607359,-0.7336657272607359
ACH-000957,LS 180,Bowel,Colorectal Adenocarcinoma,Colon Adenocarcinoma,-1.93580752088478,0.2613748944111385,-0.2613748944111385
ACH-001096,JR,Soft Tissue,Rhabdomyosarcoma,Alveolar Rhabdomyosarcoma,-0.277002589464384,0.8253039271898671,-0.8253039271898671
ACH-001193,SK-PN-DW,Bone,Ewing Sarcoma,Ewing Sarcoma,-0.988301244310081,0.5040709630914936,-0.5040709630914936
ACH-001274,SW982,Soft Tissue,Synovial Sarcoma,Synovial Sarcoma,-2.04457869071669,0.2423932298343695,-0.2423932298343695
ACH-001356,MB-1,Thyroid,Anaplastic Thyroid Cancer,Anaplastic Thyroid Cancer,-0.957713236362113,0.5148723724227475,-0.5148723724227475
ACH-001411,UM-UC-5,Bladder/Urinary Tract,Bladder Squamous Cell Carcinoma,Bladder Squamous Cell Carcinoma,-0.0155705878240512,0.9892653232714601,-0.9892653232714601
ACH-001414,UM-UC-6,Bladder/Urinary Tract,Bladder Urothelial Carcinoma,Bladder Urothelial Carcinoma,-3.6748951882611,0.0782972154970624,-0.0782972154970624
ACH-001502,GCT-27,Testis,Non-Seminomatous Germ Cell Tumor,Teratoma,-0.712149558411826,0.6104099742993275,-0.6104099742993275
ACH-001510,H376,Head and Neck,Head and Neck Squamous Cell Carcinoma,Oral Cavity Squamous Cell Carcinoma,-0.65831053423108,0.6336198622436489,-0.6336198622436489
ACH-001528,IHH-4,Thyroid,Well-Differentiated Thyroid Cancer,Papillary Thyroid Cancer,-2.73871744696949,0.14981796676839765,-0.14981796676839765
ACH-001529,JAR,Uterus,Gestational Trophoblastic Disease,Choriocarcinoma,-0.365521608550269,0.7761881922613949,-0.7761881922613949
ACH-001537,KKU-055,Biliary Tract,Intraductal Papillary Neoplasm of the Bile Duct,Intrahepatic Cholangiocarcinoma,-1.98164091715405,0.2532017152090846,-0.2532017152090846
ACH-001655,SKN,Uterus,Uterine Sarcoma/Mesenchymal,Uterine Leiomyosarcoma,-1.53351103431229,0.3454356690470728,-0.3454356690470728
ACH-001662,SNU-2372,Breast,Invasive Breast Carcinoma,"Breast Invasive Cancer, NOS",-0.844778812590758,0.5567961680141733,-0.5567961680141733
ACH-001687,UM-RC-3,Kidney,Renal Cell Carcinoma,Renal Clear Cell Carcinoma,-0.614243724441911,0.6532722558278502,-0.6532722558278502
ACH-001688,UM-RC-7,Kidney,Renal Cell Carcinoma,Renal Cell Carcinoma,0.341171017045673,1.2667844094257181,-1.2667844094257181
ACH-001696,UPCI-SCC-111,Head and Neck,Head and Neck Squamous Cell Carcinoma,Oral Cavity Squamous Cell Carcinoma,-0.908140536402492,0.5328714572121512,-0.5328714572121512
ACH-002070,HKBMM,CNS/Brain,Meningothelial Tumor,Meningioma,-1.51301239214597,0.3503788526497112,-0.3503788526497112
ACH-002515,ACH-002515,,,,-0.0501418535639078,0.9658413575201091,-0.9658413575201091
ACH-000100,RH-41,Soft Tissue,Rhabdomyosarcoma,Alveolar Rhabdomyosarcoma,-0.595593423551953,0.6617721925420801,-0.6617721925420801
ACH-000377,SNU-478,Ampulla of Vater,Ampullary Carcinoma,Ampullary Carcinoma,-2.19189892606221,0.21886316524612254,-0.21886316524612254
ACH-000518,CAL-33,Head and Neck,Head and Neck Squamous Cell Carcinoma,Oral Cavity Squamous Cell Carcinoma,-0.0437712878175862,0.970115691760858,-0.970115691760858
ACH-000555,A-498,Kidney,Renal Cell Carcinoma,Renal Cell Carcinoma,-1.08102757540356,0.47269202334197546,-0.47269202334197546
ACH-000760,LNZ308,CNS/Brain,Diffuse Glioma,Glioblastoma,-0.520975647776778,0.696900382696328,-0.696900382696328
ACH-000804,NB-1,Peripheral Nervous System,Neuroblastoma,Neuroblastoma,-0.317482920789734,0.8024687292359668,-0.8024687292359668
ACH-000970,SNU-C5,Bowel,Colorectal Adenocarcinoma,Colon Adenocarcinoma,-1.14533982734745,0.4520831878767095,-0.4520831878767095
ACH-000974,SNG-M,Uterus,Endometrial Carcinoma,Endometrial Carcinoma,-1.05977381158378,0.4797072631656088,-0.4797072631656088
ACH-001205,TC-32,Bone,Ewing Sarcoma,Ewing Sarcoma,-3.13956705074227,0.11347394255848858,-0.11347394255848858
ACH-001210,TTC-1240,Kidney,Rhabdoid Cancer,Rhabdoid Cancer,-2.47487808952452,0.1798818972216561,-0.1798818972216561
ACH-001329,ANGM-CSS,CNS/Brain,Diffuse Glioma,Glioblastoma,-0.908925233350412,0.5325817016513416,-0.5325817016513416
ACH-001346,H103,Head and Neck,Head and Neck Squamous Cell Carcinoma,Oral Cavity Squamous Cell Carcinoma,-1.44341576608628,0.3676957060378685,-0.3676957060378685
ACH-001360,MS751,Cervix,Cervical Squamous Cell Carcinoma,Cervical Squamous Cell Carcinoma,-0.319859363113609,0.8011479713388305,-0.8011479713388305
ACH-001500,FLO-1,Esophagus/Stomach,Esophagogastric Adenocarcinoma,Esophageal Adenocarcinoma,0.259308649294502,1.1969050009651785,-1.1969050009651785
ACH-001538,KKU-213,Biliary Tract,Intraductal Papillary Neoplasm of the Bile Duct,Intrahepatic Cholangiocarcinoma,-0.597993418589155,0.6606722167338394,-0.6606722167338394
ACH-001542,KON,Head and Neck,Head and Neck Squamous Cell Carcinoma,Oral Cavity Squamous Cell Carcinoma,-1.42552283447615,0.372284424992415,-0.372284424992415
ACH-001551,MCC14/2,Skin,Merkel Cell Carcinoma,Merkel Cell Carcinoma,-2.01940000361575,0.24666073749360906,-0.24666073749360906
ACH-001608,NP 2,CNS/Brain,Diffuse Glioma,Glioblastoma,-0.94510376946179,0.5193921917182497,-0.5193921917182497
ACH-001619,OCUG-1,Biliary Tract,Intracholecystic Papillary Neoplasm,"Gallbladder Adenocarcinoma, NOS",0.156994392955478,1.114961885411991,-1.114961885411991
ACH-001650,SISO,Cervix,Cervical Adenocarcinoma,Cervical Adenocarcinoma,-1.77589988516322,0.29201211193121146,-0.29201211193121146
ACH-001849,MGH-ICC9,Biliary Tract,Intraductal Papillary Neoplasm of the Bile Duct,Intrahepatic Cholangiocarcinoma,-2.83613982238896,0.1400350792675251,-0.1400350792675251
ACH-001857,SG231,Biliary Tract,Intraductal Papillary Neoplasm of the Bile Duct,Intrahepatic Cholangiocarcinoma,-0.366919014877686,0.7754367339633103,-0.7754367339633103
ACH-001858,SSP-25,Biliary Tract,Intraductal Papillary Neoplasm of the Bile Duct,Intrahepatic Cholangiocarcinoma,-1.19938349252719,0.4354613277642434,-0.4354613277642434
ACH-002246,Hs 633.T,Soft Tissue,Fibrosarcoma,Fibrosarcoma,-1.8923282719443,0.2693719861771834,-0.2693719861771834
ACH-000145,SK-LMS-1,Soft Tissue,Leiomyosarcoma,Leiomyosarcoma,-1.26594319848364,0.41582742074374557,-0.41582742074374557
ACH-000215,LN382,CNS/Brain,Diffuse Glioma,Glioblastoma,-0.947925735960154,0.5183772337628285,-0.5183772337628285
ACH-000466,SNU-216,Esophagus/Stomach,Esophagogastric Adenocarcinoma,Tubular Stomach Adenocarcinoma,-0.893344775436483,0.5383645143047366,-0.5383645143047366
ACH-000475,huH-1,Liver,Hepatocellular Carcinoma,Hepatocellular Carcinoma,-0.394675490156816,0.7606604550803568,-0.7606604550803568
ACH-001212,TTC-642,Soft Tissue,Rhabdoid Cancer,Extrarenal Rhabdoid Cancer,-3.21605794757644,0.1076143259970955,-0.1076143259970955
ACH-001379,PACADD-161,Pancreas,Pancreatic Adenocarcinoma,Pancreatic Adenocarcinoma,-1.60903996288666,0.32781642286005386,-0.32781642286005386
ACH-001402,SW756,Cervix,Cervical Squamous Cell Carcinoma,Cervical Squamous Cell Carcinoma,-1.5743971553471,0.3357834068624665,-0.3357834068624665
ACH-001413,UM-UC-11,Bladder/Urinary Tract,Bladder Urothelial Carcinoma,Bladder Urothelial Carcinoma,-1.3781495082208,0.3847119348142315,-0.3847119348142315
ACH-001517,HEC-1,Uterus,Endometrial Carcinoma,Endometrial Carcinoma,-0.928984667726781,0.5252278538462632,-0.5252278538462632
ACH-001524,HSC-5,Skin,Cutaneous Squamous Cell Carcinoma,Cutaneous Squamous Cell Carcinoma,-2.50937869755611,0.17563122948109328,-0.17563122948109328
ACH-001548,LS,Peripheral Nervous System,Neuroblastoma,Neuroblastoma,-1.952355290675,0.25839404185333203,-0.25839404185333203
ACH-001668,SUSA,Testis,Non-Seminomatous Germ Cell Tumor,Teratoma,-2.90641111485363,0.13337765412906769,-0.13337765412906769
ACH-001719,OCI-C4P,Ovary/Fallopian Tube,Ovarian Epithelial Tumor,Clear Cell Ovarian Cancer,-1.80272403502478,0.28663286956909306,-0.28663286956909306
ACH-001795,94T778,Soft Tissue,Liposarcoma,Well-Differentiated Liposarcoma,-0.928241640999335,0.5254984299807647,-0.5254984299807647
ACH-001861,TGBC1TKB,Biliary Tract,Intracholecystic Papillary Neoplasm,Gallbladder Cancer,-2.074496026632,0.2374184525997672,-0.2374184525997672
ACH-001959,CC-LP-1,Biliary Tract,Intraductal Papillary Neoplasm of the Bile Duct,Intrahepatic Cholangiocarcinoma,-2.97790151124417,0.1269294274299562,-0.1269294274299562
ACH-002015,Mel285,Eye,Ocular Melanoma,Uveal Melanoma,-1.71663200818308,0.3042581876551789,-0.3042581876551789
ACH-002023,TGBC18TKB,Ampulla of Vater,Ampullary Carcinoma,Ampullary Carcinoma,-2.75423251420787,0.14821542313032723,-0.14821542313032723
ACH-002041,HOTHC,Thyroid,Anaplastic Thyroid Cancer,Anaplastic Thyroid Cancer,-0.5950184878678,0.6620359712758762,-0.6620359712758762
ACH-000012,HCC-827,Lung,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,-1.7365379865728,0.3000889316781279,-0.3000889316781279
ACH-000051,TE 617.T,Soft Tissue,Rhabdomyosarcoma,Rhabdomyosarcoma,-1.32781236306116,0.39837185702333655,-0.39837185702333655
ACH-000353,TE-15,Esophagus/Stomach,Esophageal Squamous Cell Carcinoma,Esophageal Squamous Cell Carcinoma,-0.932424888320489,0.5239768985218708,-0.5239768985218708
ACH-000450,MEL-HO,Skin,Melanoma,Melanoma,-0.16425557037317,0.8923888726698166,-0.8923888726698166
ACH-000863,DBTRG-05MG,CNS/Brain,Diffuse Glioma,Glioblastoma,-0.934682788431396,0.5231574861396094,-0.5231574861396094
ACH-000910,MDA-MB-453,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,-1.52871833854129,0.3465851296090646,-0.3465851296090646
ACH-001098,KCI-MOH1,Pancreas,Pancreatic Adenocarcinoma,Pancreatic Adenocarcinoma,-1.52901659448858,0.3465134856450033,-0.3465134856450033
ACH-001211,TTC-549,Soft Tissue,Rhabdoid Cancer,Extrarenal Rhabdoid Cancer,-1.32683049770902,0.3986430721074904,-0.3986430721074904
ACH-001336,Ca Ski,Cervix,Cervical Squamous Cell Carcinoma,Cervical Squamous Cell Carcinoma,-1.44962013576228,0.36611781078432,-0.36611781078432
ACH-001344,GI-ME-N,Peripheral Nervous System,Neuroblastoma,Neuroblastoma,-1.2170065781411,0.4301743538696794,-0.4301743538696794
ACH-001366,NGP,Peripheral Nervous System,Neuroblastoma,Neuroblastoma,-0.43682893648626,0.7387566225905376,-0.7387566225905376
ACH-001399,SW 626,Bowel,Colorectal Adenocarcinoma,Colon Adenocarcinoma,-1.20733215176695,0.4330687112858475,-0.4330687112858475
ACH-001412,UM-UC-10,Bladder/Urinary Tract,Bladder Urothelial Carcinoma,Bladder Urothelial Carcinoma,-0.346747692991552,0.7863548024763712,-0.7863548024763712
ACH-001523,HSC-1,Skin,Cutaneous Squamous Cell Carcinoma,Cutaneous Squamous Cell Carcinoma,-1.95410769557385,0.25808036774044957,-0.25808036774044957
ACH-001563,MM127,Skin,Melanoma,Melanoma,-0.517250440223527,0.6987021863331221,-0.6987021863331221
ACH-001628,PEA1,Ovary/Fallopian Tube,Ovarian Epithelial Tumor,High-Grade Serous Ovarian Cancer,0.0415378283545094,1.029210320030603,-1.029210320030603
ACH-001698,UPCI-SCC-116,Head and Neck,Head and Neck Squamous Cell Carcinoma,Oral Cavity Squamous Cell Carcinoma,-1.17683339114141,0.442321295952609,-0.442321295952609
ACH-001802,LPS853,Soft Tissue,Liposarcoma,Dedifferentiated Liposarcoma,0.17485125120112,1.1288480091456294,-1.1288480091456294
ACH-001834,MGH-ICC10,Biliary Tract,Intraductal Papillary Neoplasm of the Bile Duct,Intrahepatic Cholangiocarcinoma,-1.69672286898236,0.308486044642535,-0.308486044642535
ACH-001862,TGBC52TKB,Ampulla of Vater,Ampullary Carcinoma,Ampullary Carcinoma,-1.53761592196587,0.344454200885532,-0.344454200885532
ACH-002016,Mel290,Eye,Ocular Melanoma,Uveal Melanoma,-1.03072126225734,0.48946538384997906,-0.48946538384997906
ACH-002046,HTMMT,Uterus,Endometrial Carcinoma,Uterine Carcinosarcoma/Uterine Malignant Mixed Mullerian Tumor,-0.577781496561553,0.6699932673885991,-0.6699932673885991
ACH-002693,S462,Peripheral Nervous System,Nerve Sheath Tumor,Malignant Peripheral Nerve Sheath Tumor,-1.38907306114096,0.3818100383293132,-0.3818100383293132
ACH-003188,ACH-003188,,,,-0.374038692582987,0.7716193926862009,-0.7716193926862009
ACH-000067,Hs 683,CNS/Brain,Diffuse Glioma,Oligodendroglioma,-0.434080494105624,0.740165350868156,-0.740165350868156
ACH-000090,PC-3,Prostate,Prostate Adenocarcinoma,Prostate Adenocarcinoma,-0.751377189901433,0.5940362225723371,-0.5940362225723371
ACH-000152,M059K,CNS/Brain,Diffuse Glioma,Glioblastoma,-0.956896498672492,0.515163934196713,-0.515163934196713
ACH-000623,SNU-201,CNS/Brain,Diffuse Glioma,Glioblastoma,-1.79072922611365,0.2890259177118399,-0.2890259177118399
ACH-000698,DMS 53,Lung,Lung Neuroendocrine Tumor,Small Cell Lung Cancer,-0.201742561282301,0.8694997023145794,-0.8694997023145794
ACH-000860,NCI-H358,Lung,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,-1.64625213357671,0.31946900370472575,-0.31946900370472575
ACH-000935,MDST8,Bowel,Colorectal Adenocarcinoma,Colon Adenocarcinoma,-1.02306219881155,0.49207079594537756,-0.49207079594537756
ACH-000986,HT115,Bowel,Colorectal Adenocarcinoma,Colon Adenocarcinoma,-4.12123551899067,0.0574624964050257,-0.0574624964050257
ACH-001283,TC-106,Bone,Ewing Sarcoma,Ewing Sarcoma,-3.88023989270142,0.06790963589025321,-0.06790963589025321
ACH-001332,BICR 78,Head and Neck,Head and Neck Squamous Cell Carcinoma,Oral Cavity Squamous Cell Carcinoma,-1.70883683052323,0.30590660650526746,-0.30590660650526746
ACH-001369,OCI-C5x,Ovary/Fallopian Tube,Ovarian Epithelial Tumor,Clear Cell Ovarian Cancer,-1.35872860793678,0.38992576515320226,-0.38992576515320226
ACH-001374,PA-1 [PA1],Ovary/Fallopian Tube,Ovarian Germ Cell Tumor,Mixed Germ Cell Tumor,-0.11092801066301,0.9259922276514045,-0.9259922276514045
ACH-001407,UM-UC-13,Bladder/Urinary Tract,Bladder Urothelial Carcinoma,Bladder Urothelial Carcinoma,-0.261424513297702,0.834263762760045,-0.834263762760045
ACH-001525,HT-3,Cervix,Cervical Adenocarcinoma,Cervical Adenocarcinoma,-1.5808361064017,0.33428809761964573,-0.33428809761964573
ACH-001609,NP 3,CNS/Brain,Diffuse Glioma,Glioblastoma,-1.16589621376009,0.44568730915678395,-0.44568730915678395
ACH-001624,Onda 9,CNS/Brain,Diffuse Glioma,Glioblastoma,-0.404816976154703,0.755332109994841,-0.755332109994841
ACH-001765,Rh4,Soft Tissue,Rhabdomyosarcoma,Alveolar Rhabdomyosarcoma,-0.209781595129172,0.8646681206712126,-0.8646681206712126
ACH-001838,MGH-ICC12,Biliary Tract,Intraductal Papillary Neoplasm of the Bile Duct,Intrahepatic Cholangiocarcinoma,-1.09811937135644,0.46712502102179937,-0.46712502102179937
ACH-001997,MGH-AOVC1,Ampulla of Vater,Ampullary Carcinoma,Ampullary Carcinoma,-0.912197393398173,0.531375128037536,-0.531375128037536
ACH-002018,Omm2.5,Eye,Ocular Melanoma,Uveal Melanoma,-0.999928135188703,0.5000249070660073,-0.5000249070660073
ACH-002025,TT1TKB,Bowel,Colorectal Adenocarcinoma,Rectal Adenocarcinoma,-0.954985159387502,0.5158468960004624,-0.5158468960004624
ACH-002799,NCC-MPNST1-C1,Peripheral Nervous System,Nerve Sheath Tumor,Malignant Peripheral Nerve Sheath Tumor,-1.20709375266327,0.4331402799267529,-0.4331402799267529
ACH-000036,U343,CNS/Brain,Diffuse Glioma,Glioblastoma,-0.85530084551872,0.5527500495500286,-0.5527500495500286
ACH-000078,MHH-NB-11,Peripheral Nervous System,Neuroblastoma,Neuroblastoma,-0.723400059576863,0.6056683549899741,-0.6056683549899741
ACH-000201,A-204,Kidney,Rhabdoid Cancer,Rhabdoid Cancer,-2.24217771224609,0.21136703389258632,-0.21136703389258632
ACH-000269,AM-38,CNS/Brain,Diffuse Glioma,Glioblastoma,-0.807838426185658,0.571237095217044,-0.571237095217044
ACH-000410,Saos-2,Bone,Osteosarcoma,Osteosarcoma,-0.151615532662639,0.9002418054747152,-0.9002418054747152
ACH-000615,SK-MEL-28,Skin,Melanoma,Cutaneous Melanoma,-1.16160483249559,0.44701500595222277,-0.44701500595222277
ACH-000993,JHUEM-7,Uterus,Endometrial Carcinoma,Endometrial Carcinoma,-1.38657346857228,0.38247213028117955,-0.38247213028117955
ACH-001196,SMS-CTR,Soft Tissue,Rhabdomyosarcoma,Embryonal Rhabdomyosarcoma,-2.0193668839933,0.24666640009314583,-0.24666640009314583
ACH-001334,C-4 I,Cervix,Cervical Squamous Cell Carcinoma,Cervical Squamous Cell Carcinoma,-1.04760361371288,0.4837710646018951,-0.4837710646018951
ACH-001415,UM-UC7,Bladder/Urinary Tract,Bladder Urothelial Carcinoma,Bladder Urothelial Carcinoma,-0.65043126113904,0.6370898415553305,-0.6370898415553305
ACH-001495,EMTOKA,Uterus,Endometrial Carcinoma,Uterine Carcinosarcoma/Uterine Malignant Mixed Mullerian Tumor,-0.648545999200182,0.6379229118180365,-0.6379229118180365
ACH-001552,MCC26,Skin,Merkel Cell Carcinoma,Merkel Cell Carcinoma,-0.738582656250546,0.5993278595439951,-0.5993278595439951
ACH-001623,Onda 8,CNS/Brain,Diffuse Glioma,Glioblastoma,-0.216430966880909,0.8606920410125074,-0.8606920410125074
ACH-001652,SKG-II,Cervix,Cervical Squamous Cell Carcinoma,Cervical Squamous Cell Carcinoma,-0.591249421950056,0.6637678130280279,-0.6637678130280279
ACH-001673,TFK-1,Biliary Tract,Intraductal Papillary Neoplasm of the Bile Duct,Extrahepatic Cholangiocarcinoma,-0.274851252750683,0.8265355326629202,-0.8265355326629202
ACH-001674,TGW,Peripheral Nervous System,Neuroblastoma,Neuroblastoma,-0.729161110575227,0.6032545886432934,-0.6032545886432934
ACH-001702,VA-ES-BJ,Soft Tissue,Epithelioid Sarcoma,Epithelioid Sarcoma,-0.459829181702,0.7270723405443299,-0.7270723405443299
ACH-001786,SNU-1544,Bowel,Colorectal Adenocarcinoma,Colon Adenocarcinoma,-1.43095304501341,0.37088580437899926,-0.37088580437899926
ACH-002014,Mel270,Eye,Ocular Melanoma,Uveal Melanoma,-1.83977974048262,0.2793644324626283,-0.2793644324626283
ACH-002038,HSKTC,Ovary/Fallopian Tube,"Ovarian Cancer, Other","Ovarian Cancer, Other",-1.09947659411134,0.46668577740654954,-0.46668577740654954
ACH-002039,PK-8,Pancreas,Pancreatic Adenocarcinoma,Pancreatic Adenocarcinoma,-1.50579302953952,0.3521365709660099,-0.3521365709660099
ACH-002470,OS186,Bone,Osteosarcoma,Osteosarcoma,-1.7446146497415,0.2984136327215604,-0.2984136327215604
ACH-002655,ACH-002655,,,,-1.13317060209175,0.4559126668238024,-0.4559126668238024
ACH-000039,SK-N-MC,Bone,Ewing Sarcoma,Ewing Sarcoma,-2.1671006191862,0.2226576955929115,-0.2226576955929115
ACH-000042,Panc 02.03,Pancreas,Pancreatic Adenocarcinoma,Pancreatic Adenocarcinoma,-0.736078365321797,0.6003691015866539,-0.6003691015866539
ACH-000483,SNU-182,Liver,Hepatocellular Carcinoma,Hepatocellular Carcinoma,-0.797496176737522,0.5753468363314921,-0.5753468363314921
ACH-000607,KYM-1,Kidney,Rhabdoid Cancer,Rhabdoid Cancer,-2.19014138918417,0.21912995377106378,-0.21912995377106378
ACH-000967,SNU-C2A,Bowel,Colorectal Adenocarcinoma,Colon Adenocarcinoma,-0.674292120264487,0.6266396139197186,-0.6266396139197186
ACH-000978,EN,Uterus,Endometrial Carcinoma,Endometrial Carcinoma,-2.29314243906438,0.20403061634835332,-0.20403061634835332
ACH-001353,JOPACA-1,Pancreas,Pancreatic Adenocarcinoma,Pancreatic Adenocarcinoma,-1.25797070243115,0.41813169109152326,-0.41813169109152326
ACH-001384,RO82-W-1,Thyroid,Well-Differentiated Thyroid Cancer,Follicular Thyroid Cancer,-1.29341521276649,0.40798408690499555,-0.40798408690499555
ACH-001390,SUM-149PT,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,-1.45195852722973,0.3655248695950967,-0.3655248695950967
ACH-001633,ACH-001633,,,,-0.870109041119931,0.5471054979889098,-0.5471054979889098
ACH-001649,Shmac 5,Prostate,Non-Cancerous,"Immortalized Epithelial Cells, Prostate",-0.709098618186137,0.6117022050594884,-0.6117022050594884
ACH-001651,SKG-I,Cervix,Cervical Squamous Cell Carcinoma,Cervical Squamous Cell Carcinoma,-0.858489629660227,0.5515296571306109,-0.5515296571306109
ACH-001715,CAL-72,Bone,Osteosarcoma,Osteosarcoma,-1.13106975643152,0.4565770482990754,-0.4565770482990754
ACH-001750,TTC442,Soft Tissue,Rhabdomyosarcoma,Embryonal Rhabdomyosarcoma,-0.624544934063917,0.6486243391259449,-0.6486243391259449
ACH-001799,LPS141,Soft Tissue,Liposarcoma,Dedifferentiated Liposarcoma,-1.16702766665713,0.4453379099472337,-0.4453379099472337
ACH-001852,HKGZ-CC,Biliary Tract,Intraductal Papillary Neoplasm of the Bile Duct,Intrahepatic Cholangiocarcinoma,-2.10701687554695,0.2321264978219597,-0.2321264978219597
ACH-002065,HS-PSS,Peripheral Nervous System,Nerve Sheath Tumor,Malignant Peripheral Nerve Sheath Tumor,-0.725990184676126,0.6045819511542704,-0.6045819511542704
ACH-002067,NOS-1,Bone,Osteosarcoma,Osteosarcoma,-2.04758075051747,0.24188936562667201,-0.24188936562667201
ACH-002178,NY,Bone,Osteosarcoma,Osteosarcoma,-1.28407371669244,0.41063436785379714,-0.41063436785379714
ACH-002796,NCC-CDS1-X3-C1,Soft Tissue,CIC-DUX4 Sarcoma,CIC-DUX4 Sarcoma,-1.02134990578015,0.49265516726395836,-0.49265516726395836
ACH-003177,NRH-UPS1,Soft Tissue,Undifferentiated Pleomorphic Sarcoma/Malignant Fibrous Histiocytoma/High-Grade Spindle Cell Sarcoma,Undifferentiated Pleomorphic Sarcoma/Malignant Fibrous Histiocytoma/High-Grade Spindle Cell Sarcoma,0.223823320786028,1.1678243685956595,-1.1678243685956595
